tester_name,predicted_label,left_angle,right_angle,x11,y11,x12,y12,x23,y23,x24,y24,x25,y25,x26,y26
A,0,167.49889668967887,167.1806149256486,0.586959719657898,0.27678975462913513,0.46842995285987854,0.25329652428627014,0.5521913766860962,0.5683467388153076,0.4780755043029785,0.5556733012199402,0.5527055263519287,0.7648308277130127,0.459737092256546,0.7440601587295532
A,0,164.83317103651035,166.89043283497261,0.5885095596313477,0.28199395537376404,0.4673842489719391,0.26755452156066895,0.5513445734977722,0.5674207806587219,0.4778677523136139,0.5559525489807129,0.5554168820381165,0.7670272588729858,0.460416316986084,0.7381611466407776
A,0,168.63735753209815,164.2658507356477,0.5861367583274841,0.2924955487251282,0.46766167879104614,0.27555733919143677,0.5537248253822327,0.5829157829284668,0.4773464798927307,0.5695233345031738,0.5533830523490906,0.765554666519165,0.4574398994445801,0.7364014387130737
A,0,169.00872387500434,163.7036860893499,0.5864557027816772,0.2929212152957916,0.467170387506485,0.27701619267463684,0.5557727813720703,0.5820193886756897,0.4799386262893677,0.5728493928909302,0.5569469332695007,0.7709052562713623,0.45908474922180176,0.7539584636688232
A,0,170.226828832249,165.28709646188858,0.5845884680747986,0.2769785225391388,0.46342116594314575,0.25834921002388,0.5559496879577637,0.5630772113800049,0.47929513454437256,0.553939938545227,0.554891049861908,0.7572165727615356,0.4618758261203766,0.7399064898490906
A,0,168.79656513477067,166.54131539138498,0.5853354334831238,0.26975804567337036,0.46582698822021484,0.25846239924430847,0.5534393191337585,0.5575015544891357,0.4800565540790558,0.5467338562011719,0.5537213087081909,0.7373867630958557,0.46460145711898804,0.7331271767616272
A,0,170.30834693075462,171.93581269690466,0.5872344374656677,0.24238601326942444,0.46549975872039795,0.2242324948310852,0.5541505813598633,0.5428676009178162,0.47754788398742676,0.5343229174613953,0.5517059564590454,0.7237406969070435,0.47105276584625244,0.714181125164032
A,0,168.69330098293642,171.64706236233107,0.5882930755615234,0.21594521403312683,0.4686640799045563,0.20205730199813843,0.5520405173301697,0.5109801292419434,0.47771042585372925,0.5069534778594971,0.5496752262115479,0.7102803587913513,0.46759849786758423,0.7042710781097412
A,0,167.27476340178163,173.4162582185697,0.5868064165115356,0.2083055078983307,0.4656052589416504,0.1949114203453064,0.5461146831512451,0.5171279311180115,0.47447267174720764,0.5046852231025696,0.5459405779838562,0.715789258480072,0.4672777056694031,0.7084004878997803
A,0,167.61128405912615,171.65582978110507,0.5829734206199646,0.20249950885772705,0.46285033226013184,0.19198408722877502,0.5455981492996216,0.5157570242881775,0.47359490394592285,0.508572518825531,0.5463870167732239,0.7159610986709595,0.46455952525138855,0.7062474489212036
